"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 11 09:15:16 GMT 2025","Mon Aug 11 09:15:17 GMT 2025","873","API Test Suite","API Tests","com.spribe.api.tests.DeletePlayerAccessControlTest","com.spribe.api.tests.DeletePlayerAccessControlTest","deletePlayerAccessControlTest","deletePlayerAccessControlTest",""
"passed","Mon Aug 11 09:15:11 GMT 2025","Mon Aug 11 09:15:13 GMT 2025","1565","API Test Suite","API Tests","com.spribe.api.tests.CreatePlayerAccessControlTest","com.spribe.api.tests.CreatePlayerAccessControlTest","createPlayerAccessControlTest","createPlayerAccessControlTest",""
"unknown","Mon Aug 11 09:15:10 GMT 2025","Mon Aug 11 09:15:10 GMT 2025","2","API Test Suite","API Tests","com.spribe.api.tests.GetPlayerNegativeTest","com.spribe.api.tests.GetPlayerNegativeTest","getPlayerNegativeTest","getPlayerNegativeTest","Get Player Negative test"
"passed","Mon Aug 11 09:15:16 GMT 2025","Mon Aug 11 09:15:16 GMT 2025","289","API Test Suite","API Tests","com.spribe.api.tests.DeletePlayerNegativeTest","com.spribe.api.tests.DeletePlayerNegativeTest","deletePlayerNegativeTest","deletePlayerNegativeTest","Delete Player Negative test"
"unknown","Mon Aug 11 09:15:10 GMT 2025","Mon Aug 11 09:15:10 GMT 2025","0","API Test Suite","API Tests","com.spribe.api.tests.CreatePlayerNegativeTest","com.spribe.api.tests.CreatePlayerNegativeTest","createPlayerExistingScreenNameTest","createPlayerExistingScreenNameTest","Create Player with existing screen name should fail"
"passed","Mon Aug 11 09:15:16 GMT 2025","Mon Aug 11 09:15:16 GMT 2025","293","API Test Suite","API Tests","com.spribe.api.tests.DeletePlayerNegativeTest","com.spribe.api.tests.DeletePlayerNegativeTest","deletePlayerNegativeTest","deletePlayerNegativeTest","Delete Player Negative test"
"passed","Mon Aug 11 09:15:11 GMT 2025","Mon Aug 11 09:15:14 GMT 2025","2374","API Test Suite","API Tests","com.spribe.api.tests.CreatePlayerAccessControlTest","com.spribe.api.tests.CreatePlayerAccessControlTest","createPlayerAccessControlTest","createPlayerAccessControlTest",""
"passed","Mon Aug 11 09:15:16 GMT 2025","Mon Aug 11 09:15:17 GMT 2025","594","API Test Suite","API Tests","com.spribe.api.tests.DeletePlayerAccessControlTest","com.spribe.api.tests.DeletePlayerAccessControlTest","deletePlayerAccessControlTest","deletePlayerAccessControlTest",""
"passed","Mon Aug 11 09:15:16 GMT 2025","Mon Aug 11 09:15:16 GMT 2025","295","API Test Suite","API Tests","com.spribe.api.tests.CreatePlayerTest","com.spribe.api.tests.CreatePlayerTest","createPlayerTest","createPlayerTest","Create Player test"
"passed","Mon Aug 11 09:15:11 GMT 2025","Mon Aug 11 09:15:13 GMT 2025","2062","API Test Suite","API Tests","com.spribe.api.tests.CreatePlayerAccessControlTest","com.spribe.api.tests.CreatePlayerAccessControlTest","createPlayerAccessControlTest","createPlayerAccessControlTest",""
"passed","Mon Aug 11 09:15:16 GMT 2025","Mon Aug 11 09:15:16 GMT 2025","293","API Test Suite","API Tests","com.spribe.api.tests.CreatePlayerTest","com.spribe.api.tests.CreatePlayerTest","createPlayerTest","createPlayerTest","Create Player test"
"passed","Mon Aug 11 09:15:17 GMT 2025","Mon Aug 11 09:15:17 GMT 2025","292","API Test Suite","API Tests","com.spribe.api.tests.CreatePlayerNegativeTest","com.spribe.api.tests.CreatePlayerNegativeTest","createPlayerTest","createPlayerTest","Create Player negative test - invalid or missing fields"
"passed","Mon Aug 11 09:15:16 GMT 2025","Mon Aug 11 09:15:16 GMT 2025","293","API Test Suite","API Tests","com.spribe.api.tests.CreatePlayerTest","com.spribe.api.tests.CreatePlayerTest","createPlayerTest","createPlayerTest","Create Player test"
"passed","Mon Aug 11 09:15:17 GMT 2025","Mon Aug 11 09:15:17 GMT 2025","297","API Test Suite","API Tests","com.spribe.api.tests.CreatePlayerNegativeTest","com.spribe.api.tests.CreatePlayerNegativeTest","createPlayerTest","createPlayerTest","Create Player negative test - invalid or missing fields"
"passed","Mon Aug 11 09:15:11 GMT 2025","Mon Aug 11 09:15:14 GMT 2025","2353","API Test Suite","API Tests","com.spribe.api.tests.CreatePlayerAccessControlTest","com.spribe.api.tests.CreatePlayerAccessControlTest","createPlayerAccessControlTest","createPlayerAccessControlTest",""
"passed","Mon Aug 11 09:15:24 GMT 2025","Mon Aug 11 09:15:25 GMT 2025","569","API Test Suite","API Tests","com.spribe.api.tests.UpdatePlayerAccessControlTest","com.spribe.api.tests.UpdatePlayerAccessControlTest","updateRoleAccessControlTest","updateRoleAccessControlTest",""
"passed","Mon Aug 11 09:15:16 GMT 2025","Mon Aug 11 09:15:16 GMT 2025","299","API Test Suite","API Tests","com.spribe.api.tests.CreatePlayerTest","com.spribe.api.tests.CreatePlayerTest","createPlayerTest","createPlayerTest","Create Player test"
"passed","Mon Aug 11 09:15:11 GMT 2025","Mon Aug 11 09:15:14 GMT 2025","2564","API Test Suite","API Tests","com.spribe.api.tests.UpdatePlayerTest","com.spribe.api.tests.UpdatePlayerTest","updatePlayerTest","updatePlayerTest",""
"passed","Mon Aug 11 09:15:16 GMT 2025","Mon Aug 11 09:15:16 GMT 2025","299","API Test Suite","API Tests","com.spribe.api.tests.DeletePlayerNegativeTest","com.spribe.api.tests.DeletePlayerNegativeTest","deletePlayerNegativeTest","deletePlayerNegativeTest","Delete Player Negative test"
"passed","Mon Aug 11 09:15:17 GMT 2025","Mon Aug 11 09:15:17 GMT 2025","304","API Test Suite","API Tests","com.spribe.api.tests.CreatePlayerNegativeTest","com.spribe.api.tests.CreatePlayerNegativeTest","createPlayerTest","createPlayerTest","Create Player negative test - invalid or missing fields"
"passed","Mon Aug 11 09:15:17 GMT 2025","Mon Aug 11 09:15:17 GMT 2025","285","API Test Suite","API Tests","com.spribe.api.tests.CreatePlayerNegativeTest","com.spribe.api.tests.CreatePlayerNegativeTest","createPlayerTest","createPlayerTest","Create Player negative test - invalid or missing fields"
"passed","Mon Aug 11 09:15:21 GMT 2025","Mon Aug 11 09:15:22 GMT 2025","1955","API Test Suite","API Tests","com.spribe.api.tests.GetAllPlayersTest","com.spribe.api.tests.GetAllPlayersTest","getAllPlayersTest","getAllPlayersTest","Get All Players test"
